,fiber_100g,proteins_100g,vitamin-a_100g,vitamin-c_100g,fat_100g,carbohydrates_100g,sugars_100g,sodium_100g,nutrition_grade_fr
47540,9.3,9.3,0.00032945,0.000175,15.0,62.0,16.0,0.228346456692913,c
47541,6.8,8.1,0.000113,0.0,15.0,66.0,21.0,0.169291338582677,c
47542,9.0,12.0,0.00042995,0.0083,13.0,57.0,16.0,0.118110236220472,c
47543,2.5,6.9,2.675e-05,0.0,19.0,67.0,37.0,0.0984251968503937,d
47544,8.6,10.0,6.075e-05,0.02775,4.7,70.0,23.0,0.354330708661417,c
47545,8.3,11.0,7.5e-05,0.000725,7.0,67.0,21.0,0.354330708661417,c
47546,8.3,8.2,0.0001655,0.02536,12.0,63.0,28.0,0.255905511811024,d
47547,8.9,8.9,7.5e-05,0.008225,8.8,64.0,20.0,0.078740157480315,b
47548,9.0,12.0,0.00042995,0.0083,13.0,57.0,16.0,0.118110236220472,c
47549,8.6,12.0,0.0004505,0.016925,9.6,63.0,12.0,0.303149606299213,b
47550,4.9,7.7,0.0002745,0.1075,15.575,43.5,18.0,0.208661417322835,c
47551,4.6,7.8,2.875e-05,0.0,17.0,65.0,19.0,0.196850393700787,c
47552,9.3,10.0,0.0003467,0.004275,18.0,54.0,13.0,0.216535433070866,c
47553,5.0,9.0,0.0002324999999999,0.04275,2.5,78.0,29.0,0.307086614173228,c
47554,3.3,6.9,6.1e-05,0.018,16.0,68.0,29.0,0.444881889763779,d
47555,3.3,6.9,6.1e-05,0.018,16.0,68.0,29.0,0.511811023622047,d
47556,3.2,7.1,0.00010505,0.025775,21.5,63.5,29.0,0.374015708661417,d
47557,4.9,8.9,0.0003922499999999,0.05525,20.0,56.0,37.0,0.137795275590551,d
47558,6.6,12.0,0.0,0.0008825,33.0,41.0,25.0,0.137795275590551,d
47559,9.6,10.0,7.5e-05,0.050425,3.4,71.0,14.0,0.31496062992126,b
47560,5.2,7.3,0.00026195,0.02275,24.0,59.0,19.0,0.28740157480315,d
47561,6.57,12.0,0.0,0.0008825,34.3,40.0,25.1,0.135,d
47562,8.9,10.0,0.00013575,0.039925,4.8,70.0,17.0,0.295275590551181,b
47563,8.0,8.0,6.075e-05,0.027,2.5,77.0,21.0,0.149606299212598,b
47564,1.1,13.7,2.5e-05,0.0006,28.7,5.4,1.8,0.709,e
47565,0.8,9.0,0.000260025,0.0,33.3,4.3,2.9,0.787,e
47566,1.1,8.5,0.00038995,0.0173249999999999,16.5,6.8,2.1,0.472,d
47567,0.0,19.1,0.0001064999999999,0.0,20.2,0.0,0.0,0.1,d
47568,0.0,18.6,0.0001065,0.0,21.7,0.0,0.0,0.118,d
47569,0.0,18.5,9.5e-05,0.0003,18.9,0.0,0.0,0.118,d
47570,2.7,11.5,0.000132075,0.0026725,7.5,29.7,3.6,0.512,b
47571,2.3,11.3,6.8575e-05,0.0026999999999999,8.1,27.3,2.7,0.512,b
47572,1.6,20.1,8.6375e-05,0.000635,13.1,6.5,6.3,0.472,c
47573,4.4,0.8,0.0004125,0.0885,5.7,73.4,58.6,0.0394,d
47574,8.5,21.8,3.965e-05,0.0005275,16.6,45.5,7.0,0.827,d
47575,1.4,10.0,0.0001225,0.00535,21.9,5.2,3.3,0.511811023622047,d
47576,0.9,5.2,0.00017575,0.00375,8.0,80.9,17.1,0.984,e
47577,0.4,2.9,0.0001075,0.00323655,30.0,52.3,10.6,0.866,e
47578,0.2,2.4,6.255e-05,0.00388,7.7,37.1,28.5,0.0393700787401575,d
47579,2.7,4.3,2.675e-05,0.0145999999999999,31.0,52.0,3.2,0.826771653543307,d
47580,2.5,4.4,2.675e-05,0.0145999999999999,31.0,52.0,2.3,0.590551181102362,d
47581,2.67,4.33,0.0,0.0206,33.3,50.0,1.67,0.933,d
47582,2.8,4.7,0.0,0.0145999999999999,31.0,52.0,3.5,0.62992125984252,d
47583,2.7,4.1,0.0001075,0.01183655,31.0,52.0,4.5,0.62992125984252,d
47584,2.5,3.8,2.675e-05,0.017825,31.0,53.0,3.5,0.748031496062992,d
47585,2.6,4.3,2.675e-05,0.0145999999999999,32.0,51.0,3.0,0.63,d
47586,2.6,3.8,0.0,0.0206,33.0,51.0,1.4,0.551181102362205,d
47587,2.4,4.0,2.675e-05,0.017825,31.0,53.0,3.8,0.905511811023622,d
47588,2.6,3.9,2.675e-05,0.017825,32.0,52.0,3.1,0.590551181102362,d
47589,2.5,3.8,2.675e-05,0.017825,31.0,53.0,3.5,0.748,d
47590,2.6,4.3,2.675e-05,0.0145999999999999,32.0,51.0,3.0,0.62992125984252,d
47591,2.7,4.7,0.0,0.0145999999999999,31.0,52.0,3.1,0.826771653543307,d
47592,2.6,3.8,0.0,0.0206,33.0,51.0,1.4,0.551181102362205,d
47593,2.4,4.0,0.0003047,0.0056625,26.925,45.975,3.8,0.905511811023622,d
47594,2.6,4.0,2.675e-05,0.0178249999999999,32.8,51.0,3.2,0.63,d
47595,2.8,4.8,0.0,0.0145999999999999,31.0,51.0,2.8,0.590551181102362,d
47596,2.6,4.0,2.675e-05,0.0145999999999999,32.0,51.0,2.8,0.551181102362205,d
47597,2.6,3.8,0.0,0.0206,33.0,51.0,1.4,0.551181102362205,d
47598,5.6,5.9,0.00011825,0.00976155,29.0,48.0,3.5,0.905511811023622,d
47599,5.7,5.7,0.00011825,0.0115115499999999,30.0,48.0,3.6,0.551181102362205,c
47600,5.6,6.1,0.00011825,0.00926155,29.0,48.0,5.3,0.708661417322835,c
47601,2.5,4.4,0.0001075,0.01183655,31.0,52.0,4.3,0.62992125984252,d
47602,2.6,4.5,0.0,0.0145999999999999,32.0,51.0,1.4,0.748031496062992,d
47603,5.7,5.7,0.00011825,0.0115115499999999,30.0,48.0,3.6,0.551181102362205,c
47604,5.7,5.9,0.000385,0.00375,20.0,10.0,5.0,0.708661417322835,c
47605,2.5,4.2,2.675e-05,0.0145999999999999,31.0,52.0,3.3,0.590551181102362,d
47606,2.5,3.8,0.0,0.0206,33.0,51.0,1.4,0.551181102362205,d
47607,2.8,4.4,2.675e-05,0.0145999999999999,31.0,51.0,3.0,0.62992125984252,d
47608,2.7,4.0,0.0,0.0206,33.0,51.0,1.2,0.511811023622047,d
47609,1.2,3.6,1.855e-05,0.00441,9.0,37.5,23.8,0.0787,d
47610,0.0,30.7,0.0,0.000275,1.7,0.0,0.0,0.0,a
47611,0.0,25.5,0.00018725,0.0,32.0,0.1,0.1,0.708661417322835,d
47612,0.0,25.5,0.00018725,0.0,32.0,0.1,0.1,0.708661417322835,d
47613,0.5,4.8,1.7625e-05,0.001059,1.2,13.8,12.3,0.0787,b
47614,2.5,0.6,0.0002,0.008275,28.9,2.9,0.4,1.14,d
47615,1.3,4.7,0.000192025,0.0018,6.9,23.2,22.0,0.0787,c
47616,0.1,3.8,2.205e-05,0.00375,7.9,17.2,16.7,0.0394,c
47617,0.1,3.8,2.55e-05,0.00375,7.9,18.8,18.2,0.0394,d
47618,2.7,5.4,3.2175e-05,0.0012825,2.9,13.0,12.3,0.0787,a
47619,1.1,5.2,3.5275000000000004e-05,0.0,4.4,16.9,16.4,0.0787,c
47620,0.0,2.2,6.625000000000001e-05,0.0125,1.0,20.0,17.0,0.0394,c
47621,2.1,8.6,0.00029725,0.00424155,24.6,28.6,3.4,0.433,d
47622,0.0,21.0,0.00016355,0.0,25.0,1.0,1.0,0.787,d
47623,0.0,18.0,0.0001464999999999,0.0,23.0,2.0,2.0,0.591,d
47624,0.0,19.0,0.0001817499999999,0.0,23.0,2.0,2.0,0.591,d
47625,0.0,18.0,0.0001313,0.00025,26.0,2.0,2.0,0.63,d
47626,3.9,7.6,3.125e-05,0.000555,7.5,44.4,2.0,0.276,a
47627,2.9,9.4,2.5e-05,0.041575,48.0,17.8,14.0,0.0,d
47628,1.3,0.6,7.16e-05,0.012,0.1,17.0,17.0,0.236,a
47629,3.9,2.5,3.325e-05,0.0,5.2,60.1,44.9,0.118,d
47630,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,b
47631,1.0,0.7,0.000113125,0.017,0.3,3.1,3.1,0.0,a
47632,2.7,5.3,0.0,0.0,27.0,63.0,58.0,0.0708661417322834,e
47633,4.5,4.3,0.0002918,0.065475,1.3,8.6,0.0,0.236220472440945,a
47634,0.0,18.0,0.0,0.004675,2.0,0.0,0.0,0.492125984251968,b
47635,0.0,0.1,0.00018,0.032,0.0,10.0,10.0,0.0039370078740157,e
47636,2.4,9.1,0.0,0.0,1.5,50.7,3.4,0.393700787401575,a
47637,0.5,20.5,0.000176375,0.000635,16.3,6.5,6.4,0.433,d
47638,0.0,19.9,1.5e-05,0.0003,16.1,0.0,0.0,0.0,b
47639,0.0,18.6,0.0001065,0.0,21.7,0.0,0.0,0.1,d
47640,0.0,20.3,8.925e-06,0.0,10.0,0.0,0.0,0.0787,b
47641,0.8,4.4,4.4825000000000005e-05,0.0028275,3.8,28.4,5.2,0.354330708661417,c
47642,2.0,5.2,0.00086505,0.041565,0.9,27.9,0.4,0.0393700787401575,a
47643,2.3,10.7,0.000132075,0.0026725,8.2,28.8,2.8,0.47244094488189,b
47644,0.0,23.6,3e-05,0.0,14.2,0.0,0.0,0.0393700787401575,a
47645,0.0,18.5,9.5e-05,0.0003,18.9,0.0,0.0,0.118110236220472,d
47646,0.0,18.6,0.0001065,0.0,21.7,0.0,0.0,0.118110236220472,d
47647,3.5,3.0,0.000111375,0.0023975,8.5,26.2,0.4,0.15748031496063,a
47648,0.9,12.5,7.159999999999999e-05,0.00164675,13.3,28.1,3.1,0.669291338582677,d
47649,0.5,26.6,0.0,0.000275,1.4,0.0,0.0,0.0393700787401575,a
47650,2.7,10.0,0.0,3.75e-05,2.5,54.5,0.9,0.0,a
47651,3.6,4.1,0.00013875,0.0010725,13.1,34.7,1.0,0.31496062992126,b
47652,3.9,8.2,0.0,0.0,2.1,43.3,4.4,0.393700787401575,a
47653,0.5,0.5,0.000621275,0.0,78.0,0.2,0.2,0.354330708661417,e
47654,1.6,7.0,0.0,0.0,0.9,79.0,0.6,0.0118110236220472,b
47655,3.7,3.4,0.0,0.0,8.7,49.0,7.6,0.393700787401575,b
47656,7.2,4.8,3.125e-05,0.000555,12.3,41.0,3.7,0.326771653543307,a
47657,0.0,2.4,0.0,0.0015,0.8,89.3,73.5,0.0275590551181102,e
47658,1.6,6.06,4.55e-05,0.0,36.4,51.5,51.5,0.0909,e
47659,8.5,29.6,0.0,0.0,46.0,11.6,5.9,0.0,d
47660,11.7,25.3,0.0,0.0,55.5,6.5,4.0,0.017,c
47661,2.0,20.9,0.0,0.0,48.2,16.7,4.4,0.015,d
47662,11.0,11.0,0.0,0.001,7.7,62.0,1.1,0.0039370078740157,a
47663,0.825,82.0,2.05e-05,0.08775,7.5,5.0,5.0,0.149606299212598,d
47664,1.525,90.0,2.05e-05,0.0975,0.3,2.5,2.5,0.196850393700787,b
47665,2.6625,76.0,2.05e-05,0.06,1.3,6.1,6.1,0.15748031496063,b
47666,8.3,25.0,0.0001908999999999,0.0101275,11.0,44.0,3.9,0.0669291338582677,a
47667,1.125,80.0,2.05e-05,0.06,7.3,4.9,4.9,0.145669291338583,d
47668,11.8,25.4,0.0,0.0,55.8,6.5,4.0,0.0,c
47669,4.4,57.0,0.0001165,0.0475,2.31,19.0,17.0,0.511811023622047,c
47670,1.125,80.0,2.05e-05,0.06,7.3,4.9,4.9,0.145669291338583,d
47671,1.125,80.0,2.05e-05,0.06,7.3,4.9,4.9,0.145669291338583,d
47672,1.125,80.0,2.05e-05,0.06,7.3,4.9,4.9,0.145669291338583,d
47673,0.5,22.0,1.34e-05,0.000535,2.5,1.8,1.8,0.62992125984252,b
47674,1.3,0.0,0.030025,0.0235,0.0,0.5,0.4,0.216535433070866,b
47675,0.0,0.0,0.0,0.0075625,0.0,0.8,0.1,0.133858267716535,c
47676,0.0,23.52,0.00021325,0.0248525,8.98,50.91,4.2,0.161417322834646,c
47677,0.5,23.0,8.925e-06,0.0,9.5,0.5,0.5,1.22047244094488,d
47678,1.1,0.0,2.5e-05,0.0069999999999999,0.0,0.0,0.0,0.216535433070866,b
47679,3.9,9.0,0.00017535,0.0,6.4,18.0,28.0,0.118110236220472,d
47680,7.32,22.0,0.0,0.0,46.3,22.2,4.88,0.355,b
47681,1.3,4.8,8.950000000000001e-05,0.0,11.9,59.9,27.7,0.078740157480315,d
47682,1.9,4.3,5.515e-05,0.0,18.1,54.5,31.0,0.15748031496063,d
47683,0.25,13.8,0.000219,0.0,22.0,1.0,0.1,0.62992125984252,d
47684,3.1225,1.7,5e-08,0.015175,0.5,16.0,0.5,0.511811023622047,c
47685,3.82,4.76,7e-05,0.00026,13.325,30.25,18.7,0.236220472440945,d
47686,0.25,22.7,0.00034815,0.0,33.6,3.6,0.7,0.944881889763779,e
47687,0.025,0.1,0.0,0.011,0.0,0.3,0.1,0.0039370078740157,b
47688,3.1,6.2,8.225e-05,0.0014,25.8,42.8,37.3,0.0394,e
47689,1.9,4.2,0.0002184749999999,0.01165,27.3,34.0,23.1,0.118110236220472,d
47690,0.6,3.7,9.9975e-05,0.00375,23.6,33.9,23.6,0.15748031496063,e
47691,2.8,6.5,0.0001987499999999,0.01165,34.8,29.2,25.5,0.078740157480315,d
47692,0.6,3.7,9.9975e-05,0.00375,23.6,33.9,23.6,0.15748031496063,e
47693,1.1,3.6,0.0002184749999999,0.01165,25.9,31.2,20.8,0.118110236220472,d
47694,1.0,4.2,0.000182225,0.01165,22.8,33.6,22.22,0.196850393700787,e
47695,3.1,6.16,8.225e-05,0.0014,25.8,42.8,37.3,0.189,e
47696,0.9,3.6,8.225e-05,0.0153999999999999,24.1,44.4,32.0,0.236220472440945,e
47697,0.9,2.2,7.309999999999999e-05,0.0,20.2,28.1,24.0,0.0393700787401575,d
47698,1.0,10.7,0.00028875,0.0079,25.2,27.7,20.8,0.236220472440945,e
47699,1.0,5.8,8.225e-05,0.0004,21.8,47.5,31.0,0.196850393700787,e
47700,3.2,7.2,0.0,0.0,31.0,52.5,29.0,0.0393700787401575,d
47701,0.5,34.2,0.0004535,0.058975,4.8,29.9,24.8,1.06299212598425,e
47702,1.6,39.0,0.000193,0.01475,5.0,21.5,18.9,1.49606299212598,d
47703,1.9,2.4,0.0005124875,0.0252999999999999,0.5,0.4,0.1,0.078740157480315,a
47704,1.5,8.4,3.9e-05,0.003225,19.7,22.3,0.0,0.433070866141732,d
47705,0.025,0.1,1.5e-05,0.0243725,0.4,75.6,75.6,0.0393700787401575,d
47706,0.025,0.1,0.0010875,0.01575,0.1,6.6,5.4,0.0393700787401575,d
47707,0.0,0.01,0.000144375,0.0179375,0.01,7.5,7.5,0.0039370078740157,e
47708,0.025,0.1,3.85225e-05,0.01075,0.1,6.7,6.4,0.0393700787401575,e
47709,0.025,0.1,0.0010875,0.01575,0.1,6.6,5.4,0.0393700787401575,d
47710,0.0,0.0,2.4975e-05,0.0015625,0.0,6.8,6.7,0.0,e
47711,14.2,4.7,0.0,0.0008825,35.2,37.4,22.6,0.6,d
47712,4.7,4.9,9.1e-05,0.0058925,22.6,55.0,2.3,0.6,c
47713,5.3,5.9,3.75e-05,0.00375,24.4,49.0,2.0,0.2,b
47714,5.7,5.9,9.1e-05,0.0058925,22.8,54.5,3.7,0.6,c
47715,0.0,6.9,5.35e-05,0.0021425,23.1,53.7,3.1,0.511811023622047,d
47716,0.0,6.3,0.000170825,0.0003722499999999,32.375,52.7,2.0,0.511811023622047,d
47717,0.0,4.7,4.4e-05,0.0046324999999999,35.7,38.6,22.5,0.551181102362205,e
47718,13.2,3.8,0.0,0.00075,33.1,42.0,17.1,0.5,d
47719,5.5,4.7,0.0,0.0046324999999999,35.7,38.6,22.5,0.551181102362205,e
47720,5.3,5.9,3.75e-05,0.00375,24.4,49.0,2.0,0.196850393700787,b
47721,1.175,4.9,5.35e-05,0.0021425,22.6,55.0,2.3,0.590551181102362,d
47722,5.7,5.9,9.1e-05,0.0058925,22.8,54.5,3.7,0.6,c
47723,4.2,6.3,5.35e-05,0.0021425,22.7,53.9,2.0,0.5,c
47724,0.0,6.9,5.35e-05,0.0021425,23.1,53.7,3.1,0.511811023622047,d
47725,0.925,6.7,5.35e-05,0.0074924999999999,22.9,58.9,2.4,0.511811023622047,d
47726,0.075,8.3,0.0,0.0,25.5,50.2,0.6,0.511811023622047,d
47727,0.0,5.7,5.35e-05,0.0128425,24.5,58.2,2.3,0.708661417322835,d
47728,2.4,5.4,5.35e-05,0.0021425,25.4,54.7,1.3,0.196850393700787,c
47729,1.6749999999999998,7.5,0.0,0.0,28.1,49.5,1.7,0.433070866141732,d
47730,1.2,0.5,0.000191375,0.05459,1.4,5.1,3.5,0.181102362204724,b
47731,1.6,3.1,0.00013835,0.018025,1.1,4.8,1.8,0.267716535433071,a
47732,1.6,1.7,0.00013,0.0091764999999999,2.4,3.3,1.7,0.208661417322835,b
47733,2.0,1.3,0.000235,0.0187999999999999,1.1,4.6,3.0,0.177165354330709,a
47734,1.6,1.7,0.00013,0.0091764999999999,2.4,3.3,1.7,0.208661417322835,a
47735,0.5,0.5,0.00011,0.049,0.1,9.6,9.0,0.015748031496063,c
47736,2.3,3.5,0.00022605,0.050225,1.0,6.3,1.5,0.197,a
47737,1.8,1.5,0.00017825,0.00899,1.2,6.7,3.5,0.15,a
47738,0.125,3.6,3.1325e-05,0.0,3.4,13.2,12.3,0.0394,c
47739,0.5,2.7,0.000105,0.012,0.1,3.7,3.5,0.04,a
47740,0.2,7.9,0.0,0.001305,0.2,12.1,11.4,0.03,a
47741,0.5,7.5,1.005e-05,0.00445,2.4,11.0,10.0,0.04,b
47742,0.6,7.4,5.025e-06,0.005355,2.4,11.8,11.4,0.05,b
47743,3.6,12.0,0.0,0.0,1.5,75.0,3.5,0.0,a
47744,3.0,11.0,0.0,0.0,1.5,72.0,3.2,0.0001,a
47745,0.0,0.5,9e-05,0.023,0.2,10.8,9.6,0.0,e
47746,0.64,0.15,5e-05,0.0125,0.24,39.63,46.59,0.0,d
47747,0.675,6.4,5.35e-05,0.0021425,23.9,52.9,0.9,0.46,d
47748,4.3,8.0,0.0,0.0,15.3,72.0,0.79,0.669291338582677,c
47749,4.7,10.0,9.1075e-05,0.0014,23.4,46.0,39.2,0.0393700787401575,d
47750,5.0,6.6,0.000241975,0.0694999999999999,12.1,55.1,51.7,0.0393700787401575,d
47751,4.5,18.1,0.000331,0.0355749999999999,40.475,35.475,27.2,0.31496062992126,e
47752,6.3,18.4,0.00037475,0.061625,8.8,47.2,42.9,0.236220472440945,d
47753,5.5,18.5,0.00024875,0.055875,10.9,46.7,38.4,0.31496062992126,d
47754,6.5,18.2,0.000418,0.058125,6.3,49.6,41.4,0.196850393700787,d
47755,4.7,10.0,9.1075e-05,0.0014,23.4,46.0,39.2,0.0393700787401575,b
47756,6.4,8.6,0.00027225,0.0695,14.8,52.0,47.4,0.0393700787401575,d
47757,8.0,8.0,0.00035475,0.06075,11.1,59.0,44.0,0.0393700787401575,c
47758,9.3,11.5,0.00017125,0.0060575,18.425,51.4,12.9,0.0169291338582677,c
47759,3.4,16.0,5.5e-05,0.0003,17.4,0.4,0.2,0.5,c
47760,3.2,7.9,1.3125e-05,0.005275,2.4,76.8,0.6,0.0,a
47761,6.6,5.7,5e-08,0.033475,1.5,51.1,1.2,0.393700787401575,a
47762,0.1,0.2,0.0,0.000125,2.0,1.9,1.6,0.04,b
47763,0.3,4.6,0.00010175,0.014425,3.1,13.0,8.3,0.05,b
47764,0.0,25.0,0.0002409,0.0,34.4,0.1,0.1,0.708661417322835,d
47765,0.0,0.0,9.375e-06,0.0155625,0.0,7.199999999999999,7.1,0.0,e
47766,1.6,1.8,4.705e-05,0.015175,0.1,16.0,0.8,0.0039370078740157,a
47767,0.0,12.4,1.9275e-05,0.0,1.0,6.4,4.8,0.236,a
47768,9.0,13.0,0.00029,2.5e-05,15.0,58.0,5.0,0.0098425196850393,a
47769,0.904,3.0,7.7125e-05,0.0068,2.1,9.6,9.6,0.0905511811023622,e
47770,0.95,3.3,7.562500000000001e-05,0.003685,1.9,8.7,8.2,0.0433070866141732,b
47771,0.0,2.1,1.9725e-05,0.0155,6.0,62.4,61.3,0.0196850393700787,d
47772,0.8,2.7,1.9725e-05,0.0021675,5.7,60.2,57.6,0.0196850393700787,d
47773,0.1,0.08,0.0,0.0125625,0.1,0.5,0.1,0.0003937007874015,c
47774,11.0,1.4,0.000695,0.08105,0.15,73.0,52.0,0.0,c
47775,1.2,5.7,1.875e-05,0.000325,20.2,37.7,15.4,0.4,d
47776,1.4,5.5,2.6375e-05,0.0,11.1,35.0,11.0,0.2,d
47777,6.3500000000000005,11.5,0.0001688,0.004275,17.2,48.9,21.3,0.551181102362205,d
47778,2.375,8.6,0.0,0.0,15.3,69.1,1.4,0.62992125984252,e
47779,3.8,8.2,0.0,0.0008825,43.2,35.5,29.4,0.00118,e
47780,7.800000000000001,8.0,0.0,0.0008825,38.5,40.0,34.0,0.001,e
47781,0.0,0.0,4.535000000000001e-05,0.006125,0.0,2.4,1.4,0.08,c
47782,0.0,0.0,5.1500000000000005e-05,0.017,0.0,2.7,2.1,0.05,c
47783,0.0,0.0,0.019,0.0078125,0.0,1.1,0.0,0.0826771653543307,b
47784,0.0,0.0,5.1500000000000005e-05,0.017,0.0,2.7,2.1,0.05,c
47785,4.6,5.1,4.0125e-05,0.003575,3.2,24.6,0.9,0.0,a
47786,0.0,2.1,0.0001396,0.0155,0.1,17.3,13.9,0.07,b
47787,0.125,0.0,6.03875e-05,0.019,0.0,11.5,11.5,0.0,b
47788,0.125,0.0,6.03875e-05,0.019,0.0,11.5,11.5,0.0,b
47789,0.175,0.1,6.03875e-05,0.019,0.0,11.6,11.5,0.0118110236220472,b
47790,0.175,0.1,6.03875e-05,0.019,0.0,11.6,11.5,0.0118110236220472,b
47791,1.175,0.0,0.000183975,0.013765,0.0,29.0,28.0,0.0,c
47792,0.7,7.0,0.0,0.0,0.4,80.0,0.5,0.0039370078740157,b
47793,2.3000000000000003,9.5,9.0775e-05,0.006925,4.7,14.0,7.4,4.96062992125984,d
47794,0.75,0.2,0.0190156,0.0019375,0.0,1.3,0.0,0.78740157480315,c
47795,6.1,6.5,0.0002325,0.00078,14.3,34.0,3.1,0.393700787401575,a
47796,6.1,6.5,0.0003918749999999,0.000425,14.3,3.4,3.1,0.394,a
47797,3.1,3.0,0.000145,0.0069865499999999,28.8,44.8,9.0,0.315,d
47798,3.9,3.2,0.00011825,0.00751155,28.6,43.5,13.3,0.276,d
47799,9.9,4.9,4.3325e-05,0.0,11.3,35.9,5.6,0.275590551181102,b
47800,6.3,3.33,0.0,0.030805,7.41,45.2,1.85,0.292,a
47801,0.2,6.4,4.625e-05,0.00375,2.4,52.7,17.5,0.118110236220472,c
47802,1.6,6.1,6.395000000000001e-05,0.005155,0.2,11.0,7.5,0.06,e
47803,19.1,7.73,0.0007515,0.132,0.455,75.0,41.8,0.0,a
47804,15.5,4.73,0.0002765,0.0886,0.909,98.6,50.0,0.0,b
47805,14.5,5.2,3e-05,0.0155,0.5,93.5,68.0,0.0,b
47806,1.4,10.6,6.925e-05,0.0061275,4.8,25.5,8.1,1.5,c
47807,16.5,1.5,0.0,0.034,0.7,88.0,13.6,0.0088582677165354,b
47808,11.3,38.8,0.0001875,0.0502499999999999,13.3,22.7,2.5,0.295,c
47809,0.1,3.6,7.5e-06,0.0022,4.7,0.3,0.4,117.165354330709,d
47810,0.65,2.0,0.000182225,0.01165,23.0,35.0,23.0,0.0039370078740157,e
47811,0.575,0.5,0.0002935,0.01043,0.5,28.0,25.0,0.590551181102362,d
47812,2.5,5.1,2.675e-05,0.032125,28.8,58.6,2.6,0.591,d
47813,1.9,78.5,2.05e-05,0.06,3.8,5.8,3.9,0.244,b
47814,18.1,27.0,0.0002424999999999,0.008025,32.8,7.7,0.5,2.36,d
47815,0.0,0.3,4.5e-05,0.0185,0.25,10.4,9.4,0.0393700787401575,c
47816,7.1,4.0,9.2125e-05,1.155e-05,33.0,52.0,49.0,0.0,e
47817,11.8,9.3,2.675e-05,0.0,14.5,61.4,0.5,0.3,a
47818,9.9,6.5,0.0001177499999999,0.02465,15.8,64.4,28.1,0.492,d
47819,7.7,6.0,0.002420475,0.0021425,22.1,61.6,15.1,0.0905511811023622,c
47820,4.3,6.0,3.75e-05,0.0,13.9,61.8,2.2,0.748031496062992,c
47821,3.8,5.7,3.945e-05,0.00305,15.0,61.0,9.2,0.905511811023622,d
47822,3.8,5.7,3.945e-05,0.00305,15.0,61.0,9.2,0.905511811023622,d
47823,3.1,8.0,8.075e-05,0.01071155,37.0,46.0,8.9,0.0708661417322835,d
47824,8.1,6.8,2.205e-05,0.0115,35.0,47.0,0.5,0.118110236220472,d
47825,1.1,5.6,0.0,0.0214,34.6,54.4,6.2,0.118110236220472,d
47826,2.475,7.0,0.0,0.01605,26.0,62.0,1.0,0.669291338582677,d
47827,2.475,7.0,0.0,0.01605,26.0,62.0,1.0,0.669291338582677,e
47828,2.475,7.0,0.0,0.01605,26.0,62.0,1.0,0.669291338582677,e
47829,0.0,0.0,0.00012,0.01775,0.0,9.2,8.4,0.015748031496063,e
47830,0.0,0.0,0.000735,0.0,40.0,0.275,0.0,0.0826771653543307,b
47831,0.0,0.0,0.00012,0.026,0.0,10.0,9.0,0.015748031496063,e
47832,0.0,0.01,0.0,0.0075625,0.01,0.9,0.0,0.078740157480315,b
47833,1.4,1.0,0.00053,0.0275,0.1,7.6,7.3,0.350393700787402,a
47834,2.3,0.5,0.000125,0.02075,0.5,13.0,12.0,0.0039370078740157,a
47835,7.9,29.1,0.0,0.0,46.1,11.8,5.8,0.0039370078740157,d
47836,0.075,0.4,0.000156125,0.0116,2.8,4.5,3.6,0.0157,e
47837,0.5,5.0,4.1425e-05,0.00039,3.0,13.4,13.2,0.0394,b
47838,0.2749999999999999,7.9,0.0,0.000905,0.2,11.6,11.3,0.0393700787401575,a
47839,0.2,7.9,0.0,0.009305,0.1,12.1,11.7,0.047244094488189,a
47840,0.275,8.1,0.0,0.0086,0.1,12.2,11.7,0.0590551181102362,a
47841,0.2,7.9,0.0,0.001305,0.2,12.1,11.5,0.0393700787401575,a
47842,0.2,7.9,0.0,0.0015049999999999,0.2,11.6,10.9,0.0393700787401575,a
47843,0.6,7.3,5.025e-06,0.009975,2.4,12.1,11.7,0.0393700787401575,b
47844,1.025,2.5,5.55e-05,0.0049499999999999,8.0,20.9,19.1,0.122047244094488,d
47845,0.675,3.3,7.2825e-05,0.0018,8.7,22.4,21.4,0.047244094488189,d
47846,0.15,18.4,0.0,0.0,7.9,4.2,0.2,0.47244094488189,c
47847,10.7,14.3,1.34e-05,2.5e-05,18.2,51.9,0.5,0.196850393700787,c
47848,11.8,14.6,0.000309,0.0106249999999999,9.995,22.545,0.1,0.275590551181102,c
47849,13.0,12.8,0.000108,0.009625,14.4,13.224999999999998,1.8,0.433070866141732,a
47850,0.0,0.0,0.0,0.213225,0.0,100.0,100.0,0.0,d
47851,8.175,24.4,0.0,0.0,48.8,14.7,7.0,0.492125984251968,d
47852,7.05,25.3,0.0,0.0,48.2,15.1,4.8,0.393700787401575,e
47853,0.125,0.0,1.5e-05,0.0243725,0.0,75.0,75.0,0.0,d
47854,2.275,33.0,0.00040625,0.058225,8.1,39.0,23.0,0.271653543307087,d
47855,5.7,35.6,0.000245,0.0435,13.9,36.1,18.6,0.12992125984252,d
47856,7.25,15.5,0.0,0.001475,27.5,41.2,35.5,0.0984,d
47857,1.3,3.6,0.000101975,0.0153999999999999,24.0,42.0,30.6,0.236220472440945,e
47858,1.5,2.2,3.4e-05,0.00375,14.4,23.0,22.0,0.0393700787401575,d
